"Result:CPU VUGW(2026-03-06 151310)_20260306_151526.csv"
"Save Time:2026-03-06 15:15:26"
"User Name:fraser.msusa"


"NE Type Name:vUGW"

"NE Names:LLG_vCGW01;LLG_vDGW01;LMB_vCGW01;LMB_vDGW01"

"Function Subset Name:CPU performance measurement"

"Total 7,965 records"

"Start Time","Period (min)","NE Name","VM","CPU average usage (%)","CPU max usage (%)","CPU usage (%)"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0064","39","41","40"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0065","40","42","40"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0066","7","8","7"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0067","7","7","7"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0072","21","22","22"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0073","21","22","21"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0068","17","18","18"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0069","17","18","18"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0070","17","18","17"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0071","16","17","16"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_0","20","24","21"
"2026-03-01 01:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_1","20","27","21"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0064","40","42","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0065","39","41","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0066","39","42","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0073","39","41","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0074","39","42","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0077","39","42","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0078","39","42","39"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0079","38","41","38"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0080","39","41","38"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0081","38","41","37"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0067","20","21","20"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0068","19","21","20"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0076","18","19","19"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0069","13","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0070","13","15","14"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0075","13","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0071","13","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0072","13","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0082","12","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0083","13","14","13"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=dc1_CloudDGW01_OMU_0","20","24","20"
"2026-03-01 01:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=dc1_CloudDGW01_OMU_1","21","24","22"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0072","22","22","22"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0065","28","31","29"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0066","29","30","30"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0067","29","31","30"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0068","29","31","29"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0075","27","28","27"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0076","26","28","27"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0077","27","29","27"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=IPU_B_0069","30","32","31"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=IPU_B_0070","30","32","32"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SDU_A_0071","14","16","14"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SDU_A_0072","13","15","14"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SPU_J_0073","14","15","14"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=SPU_J_0074","13","15","14"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=LMB_CloudDGW01_OMU_0","21","24","21"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=LMB_CloudDGW01_OMU_1","19","23","20"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=IPU_A_0064","37","38","38"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=IPU_A_0065","41","43","41"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SDU_A_0066","7","8","7"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SDU_A_0067","7","8","7"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0068","18","19","19"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0069","19","20","20"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0070","19","20","20"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=LMB_CloudCGW01_OMU_0","17","20","18"
"2026-03-01 02:00:00","60","LMB_vCGW01","nodeName=VNFP, VM Name=LMB_CloudCGW01_OMU_1","20","24","22"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0064","39","42","40"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=IPU_A_0065","39","41","40"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0066","7","8","7"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SDU_A_0067","7","8","7"
"2026-03-01 02:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0064","29","31","29"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0073","21","22","22"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0068","17","18","18"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0069","17","18","18"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0070","17","18","17"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0071","16","17","17"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_0","20","23","21"
"2026-03-01 02:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=dc1_CloudCGW01_OMU_1","20","23","21"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0064","38","41","39"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0065","37","39","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0066","37","40","38"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0073","37","39","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0074","37","40","38"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0077","37","40","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0078","37","40","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0079","37","39","38"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0080","37","39","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=ISU_0081","36","39","37"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0067","20","21","20"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0068","19","22","20"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=IPU_B_0076","19","20","19"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0069","13","15","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0070","13","15","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SDU_A_0075","13","15","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0071","13","14","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0072","13","14","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0082","12","13","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=SPU_J_0083","13","13","13"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=dc1_CloudDGW01_OMU_0","20","22","21"
"2026-03-01 02:00:00","60","LLG_vDGW01","nodeName=VNFP, VM Name=dc1_CloudDGW01_OMU_1","21","24","22"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_CGW_0071","16","17","16"
"2026-03-01 03:00:00","60","LLG_vCGW01","nodeName=VNFP, VM Name=SPU_L_0073","21","22","21"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0067","30","32","31"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0068","29","31","31"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0075","27","29","29"
"2026-03-01 03:00:00","60","LMB_vDGW01","nodeName=VNFP, VM Name=ISU_0076","27","29","29"
