"Result:CPU vUSN(2026-03-06 094524)_20260306_104527.csv"
"Save Time:2026-03-06 10:45:27"
"User Name:fraser.msusa"


"NE Type Name:vUSN"

"NE Names:CLOUDUSN;LMB_vUSN01"

"Function Subset Name:CPU performance measurement"

"Total 2,451 records"

"Start Time","Period (min)","NE Name","VM","CPU average usage (%)","CPU max usage (%)","CPU usage (%)"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0067","8","9","9"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0068","8","10","10"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0069","24","27","27"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0070","24","27","27"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0071","24","28","28"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0072","25","28","28"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0073","25","28","28"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0079","11","11","11"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0080","11","11","11"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0074","26","29","29"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0064","41","43","43"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0076","27","29","29"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0077","22","25","25"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0078","23","26","26"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_0","21","24","22"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_1","27","30","27"
"2026-03-01 05:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0065","41","44","43"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0064","44","45","45"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0065","44","45","45"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0066","10","11","10"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0067","9","10","10"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0068","9","10","10"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0069","28","31","30"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0070","28","31","30"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0071","29","31","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0072","29","31","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0073","29","32","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0079","11","11","11"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0080","11","11","11"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0074","29","31","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0075","29","31","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0076","30","31","31"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0077","25","27","26"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0078","26","27","27"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_0","21","24","22"
"2026-03-01 06:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_1","27","31","28"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0064","45","46","46"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0065","45","46","45"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0066","10","11","11"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0067","10","10","10"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0068","10","11","10"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0069","30","32","32"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0070","31","32","32"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0071","31","33","33"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0072","31","33","32"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0073","32","33","33"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0079","11","11","11"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0080","11","12","11"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0074","31","32","32"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0075","30","32","31"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0076","31","32","32"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0077","26","27","26"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0078","26","27","27"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_0","22","25","23"
"2026-03-01 07:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_1","28","31","27"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0065","45","46","45"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0066","10","11","11"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0067","10","10","10"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0068","10","11","10"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0069","32","33","33"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0070","32","33","32"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0071","32","34","33"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0072","33","34","34"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0073","33","34","34"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0079","11","12","11"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_J_0080","11","12","11"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0074","31","32","32"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0075","31","32","32"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_O_0076","32","33","33"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0077","26","27","26"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_P_0078","26","27","27"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_0","22","25","22"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=LMB_CloudUSN01_OMU_1","28","31","27"
"2026-03-01 08:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0064","45","46","45"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0064","45","46","46"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=IPU_A_0065","45","46","45"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0066","10","11","11"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0067","10","10","10"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SDU_A_0068","10","11","11"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0069","32","33","33"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0070","32","33","32"
"2026-03-01 09:00:00","60","LMB_vUSN01","nodeName=VNFP, VM Name=SPU_B_0071","33","33","33"
